"time","B_core_T","B_gap_T","CORE_D.reluctance.Phi","CORE_D.reluctance.V_m","CORE_L.reluctance.V_m","CORE_R.port_n.V_m","CORE_R.reluctance.V_m","CORE_U.port_n.V_m","CORE_U.reluctance.V_m","GAP_1.gapReluctance.V_m","H_core_A_m","H_gap_A_m","I_rms_A","LEAK_1.leakReluctance.V_m","MagneticGround.port.Phi","MagneticGround.port.V_m","PhiCoreSensor.port_p.V_m","Phi_core_Wb","Phi_gap_Wb","Phi_gap_over_Phi_core","Phi_leak_Wb","U_exc_induced_V_rms","U_meas_induced_signed_V_rms","VmGapSensor.Phi","VmGapSensor.V_m","VmGapSensor.port_n.Phi","Vm_core_At","Vm_gap_At","measuringVoltageGain.y","mmf_At","time_s","CORE_D.port_n.Phi","CORE_D.port_n.V_m","CORE_D.port_p.Phi","CORE_D.port_p.V_m","CORE_D.reluctance.port_n.Phi","CORE_D.reluctance.port_n.V_m","CORE_D.reluctance.port_p.Phi","CORE_D.reluctance.port_p.V_m","CORE_L.port_n.Phi","CORE_L.port_n.V_m","CORE_L.port_p.Phi","CORE_L.port_p.V_m","CORE_L.reluctance.Phi","CORE_L.reluctance.port_n.Phi","CORE_L.reluctance.port_n.V_m","CORE_L.reluctance.port_p.Phi","CORE_L.reluctance.port_p.V_m","CORE_R.port_n.Phi","CORE_R.port_p.Phi","CORE_R.port_p.V_m","CORE_R.reluctance.Phi","CORE_R.reluctance.port_n.Phi","CORE_R.reluctance.port_n.V_m","CORE_R.reluctance.port_p.Phi","CORE_R.reluctance.port_p.V_m","CORE_U.port_n.Phi","CORE_U.port_p.Phi","CORE_U.port_p.V_m","CORE_U.reluctance.Phi","CORE_U.reluctance.port_n.Phi","CORE_U.reluctance.port_n.V_m","CORE_U.reluctance.port_p.Phi","CORE_U.reluctance.port_p.V_m","CurrentRamp1.I_rms_A","ExcitingCoil.I_rms_A","ExcitingCoil.mmf_At","GAP_1.Phi_gap_Wb","GAP_1.fluxSensor.Phi","GAP_1.fluxSensor.port_n.Phi","GAP_1.fluxSensor.port_n.V_m","GAP_1.fluxSensor.port_p.Phi","GAP_1.fluxSensor.port_p.V_m","GAP_1.gapReluctance.Phi","GAP_1.gapReluctance.port_n.Phi","GAP_1.gapReluctance.port_n.V_m","GAP_1.gapReluctance.port_p.Phi","GAP_1.gapReluctance.port_p.V_m","GAP_1.port_n.Phi","GAP_1.port_n.V_m","GAP_1.port_p.Phi","GAP_1.port_p.V_m","LEAK_1.Phi_leak_Wb","LEAK_1.fluxSensor.Phi","LEAK_1.fluxSensor.port_n.Phi","LEAK_1.fluxSensor.port_n.V_m","LEAK_1.fluxSensor.port_p.Phi","LEAK_1.fluxSensor.port_p.V_m","LEAK_1.leakReluctance.Phi","LEAK_1.leakReluctance.port_n.Phi","LEAK_1.leakReluctance.port_n.V_m","LEAK_1.leakReluctance.port_p.Phi","LEAK_1.leakReluctance.port_p.V_m","LEAK_1.port_n.Phi","LEAK_1.port_n.V_m","LEAK_1.port_p.Phi","LEAK_1.port_p.V_m","PhiCoreSensor.Phi","PhiCoreSensor.port_n.Phi","PhiCoreSensor.port_n.V_m","PhiCoreSensor.port_p.Phi","VmGapSensor.port_n.V_m","VmGapSensor.port_p.Phi","VmGapSensor.port_p.V_m","measuringVoltageGain.u","measuringVoltageProduct.u1","measuringVoltageProduct.y","mmfSource.Phi","mmfSource.V_m","mmfSource.port_n.Phi","mmfSource.port_n.V_m","mmfSource.port_p.Phi","mmfSource.port_p.V_m"
0.1088911088911089,0.01866903181308123,0.01717550926803473,1.166814488317577e-05,1.54753577821575,1.54753577821575,22.04928976801801,1.528965348877161,23.57825511689517,1.54753577821575,20.50175398980226,12.380286225726,13667.83599320151,0.04445554445554445,20.50175398980226,0,0,25.12579089511092,1.166814488317577e-05,1.073469329252171e-05,0.92,9.334515906540618e-07,2.19939349476038,-0.1686201679316292,0,20.50175398980226,0,6.17157268352441,20.50175398980226,0.1686201679316292,26.67332667332667,0.1088911088911089,-1.166814488317577e-05,0,1.166814488317577e-05,1.54753577821575,-1.166814488317577e-05,0,1.166814488317577e-05,1.54753577821575,-1.166814488317577e-05,25.12579089511092,1.166814488317577e-05,26.67332667332667,1.166814488317577e-05,-1.166814488317577e-05,25.12579089511092,1.166814488317577e-05,26.67332667332667,-1.166814488317577e-05,1.166814488317577e-05,23.57825511689517,1.166814488317577e-05,-1.166814488317577e-05,22.04928976801801,1.166814488317577e-05,23.57825511689517,-1.166814488317577e-05,1.166814488317577e-05,25.12579089511092,1.166814488317577e-05,-1.166814488317577e-05,23.57825511689517,1.166814488317577e-05,25.12579089511092,0.04445554445554445,0.04445554445554445,26.67332667332667,1.073469329252171e-05,1.073469329252171e-05,-1.073469329252171e-05,1.54753577821575,1.073469329252171e-05,1.54753577821575,1.073469329252171e-05,-1.073469329252171e-05,1.54753577821575,1.073469329252171e-05,22.04928976801801,-1.073469329252171e-05,1.54753577821575,1.073469329252171e-05,22.04928976801801,9.334515906540618e-07,9.334515906540618e-07,-9.334515906540618e-07,1.54753577821575,9.334515906540618e-07,1.54753577821575,9.334515906540618e-07,-9.334515906540618e-07,1.54753577821575,9.334515906540618e-07,22.04928976801801,-9.334515906540618e-07,1.54753577821575,9.334515906540618e-07,22.04928976801801,1.166814488317577e-05,-1.166814488317577e-05,25.12579089511092,1.166814488317577e-05,1.54753577821575,0,22.04928976801801,1.073469329252171e-05,0.1686201679316292,-0.1686201679316292,-1.166814488317577e-05,26.67332667332667,1.166814488317577e-05,0,-1.166814488317577e-05,26.67332667332667
0.1098901098901099,0.02076667583702293,0.0191053417700611,1.297917239813933e-05,1.721416202734373,1.721416202734373,24.52673805655935,1.70075920830156,26.2274972648609,1.721416202734373,22.80532185382497,13.77132962187498,15203.54790254998,0.04945054945054941,22.80532185382497,0,0,27.94891346759528,1.297917239813933e-05,1.194083860628819e-05,0.92,1.038333791851147e-06,2.446516359340197,-0.1875662542160818,0,22.80532185382497,0,6.865007816504672,22.80532185382497,0.1875662542160818,29.67032967032965,0.1098901098901099,-1.297917239813933e-05,0,1.297917239813933e-05,1.721416202734373,-1.297917239813933e-05,0,1.297917239813933e-05,1.721416202734373,-1.297917239813933e-05,27.94891346759528,1.297917239813933e-05,29.67032967032965,1.297917239813933e-05,-1.297917239813933e-05,27.94891346759528,1.297917239813933e-05,29.67032967032965,-1.297917239813933e-05,1.297917239813933e-05,26.2274972648609,1.297917239813933e-05,-1.297917239813933e-05,24.52673805655935,1.297917239813933e-05,26.2274972648609,-1.297917239813933e-05,1.297917239813933e-05,27.94891346759528,1.297917239813933e-05,-1.297917239813933e-05,26.2274972648609,1.297917239813933e-05,27.94891346759528,0.04945054945054941,0.04945054945054941,29.67032967032965,1.194083860628819e-05,1.194083860628819e-05,-1.194083860628819e-05,1.721416202734373,1.194083860628819e-05,1.721416202734373,1.194083860628819e-05,-1.194083860628819e-05,1.721416202734373,1.194083860628819e-05,24.52673805655935,-1.194083860628819e-05,1.721416202734373,1.194083860628819e-05,24.52673805655935,1.038333791851147e-06,1.038333791851147e-06,-1.038333791851147e-06,1.721416202734373,1.038333791851147e-06,1.721416202734373,1.038333791851147e-06,-1.038333791851147e-06,1.721416202734373,1.038333791851147e-06,24.52673805655935,-1.038333791851147e-06,1.721416202734373,1.038333791851147e-06,24.52673805655935,1.297917239813933e-05,-1.297917239813933e-05,27.94891346759528,1.297917239813933e-05,1.721416202734373,0,24.52673805655935,1.194083860628819e-05,0.1875662542160818,-0.1875662542160818,-1.297917239813933e-05,29.67032967032965,1.297917239813933e-05,0,-1.297917239813933e-05,29.67032967032965
0.1108891108891109,0.02286431986096466,0.02103517427208748,1.429019991310291e-05,1.895296627252998,1.895296627252998,27.00418634510071,1.872553067725962,28.87673941282667,1.895296627252998,25.10888971784771,15.16237301802398,16739.25981189848,0.05444555444555445,25.10888971784771,0,0,30.77203604007967,1.429019991310291e-05,1.314698392005468e-05,0.9199999999999999,1.143215993048233e-06,2.693639223920017,-0.2065123405005346,0,25.10888971784771,0,7.558442949484952,25.10888971784771,0.2065123405005346,32.66733266733267,0.1108891108891109,-1.429019991310291e-05,0,1.429019991310291e-05,1.895296627252998,-1.429019991310291e-05,0,1.429019991310291e-05,1.895296627252998,-1.429019991310291e-05,30.77203604007967,1.429019991310291e-05,32.66733266733267,1.429019991310291e-05,-1.429019991310291e-05,30.77203604007967,1.429019991310291e-05,32.66733266733267,-1.429019991310291e-05,1.429019991310291e-05,28.87673941282667,1.429019991310291e-05,-1.429019991310291e-05,27.00418634510071,1.429019991310291e-05,28.87673941282667,-1.429019991310291e-05,1.429019991310291e-05,30.77203604007967,1.429019991310291e-05,-1.429019991310291e-05,28.87673941282667,1.429019991310291e-05,30.77203604007967,0.05444555444555445,0.05444555444555445,32.66733266733267,1.314698392005468e-05,1.314698392005468e-05,-1.314698392005468e-05,1.895296627252998,1.314698392005468e-05,1.895296627252998,1.314698392005468e-05,-1.314698392005468e-05,1.895296627252998,1.314698392005468e-05,27.00418634510071,-1.314698392005468e-05,1.895296627252998,1.314698392005468e-05,27.00418634510071,1.143215993048233e-06,1.143215993048233e-06,-1.143215993048233e-06,1.895296627252998,1.143215993048233e-06,1.895296627252998,1.143215993048233e-06,-1.143215993048233e-06,1.895296627252998,1.143215993048233e-06,27.00418634510071,-1.143215993048233e-06,1.895296627252998,1.143215993048233e-06,27.00418634510071,1.429019991310291e-05,-1.429019991310291e-05,30.77203604007967,1.429019991310291e-05,1.895296627252998,0,27.00418634510071,1.314698392005468e-05,0.2065123405005346,-0.2065123405005346,-1.429019991310291e-05,32.66733266733267,1.429019991310291e-05,0,-1.429019991310291e-05,32.66733266733267
0.1118881118881119,0.02496196388490635,0.02296500677411385,1.560122742806647e-05,2.06917705177162,2.06917705177162,29.48163463364205,2.04434692715036,31.52598156079241,2.06917705177162,27.41245758187042,16.55341641417296,18274.97172124695,0.05944055944055941,27.41245758187042,0,0,33.59515861256403,1.560122742806647e-05,1.435312923382116e-05,0.92,1.248098194245318e-06,2.940762088499833,-0.2254584267849872,0,27.41245758187042,0,8.251878082465222,27.41245758187042,0.2254584267849872,35.66433566433565,0.1118881118881119,-1.560122742806647e-05,0,1.560122742806647e-05,2.06917705177162,-1.560122742806647e-05,0,1.560122742806647e-05,2.06917705177162,-1.560122742806647e-05,33.59515861256403,1.560122742806647e-05,35.66433566433565,1.560122742806647e-05,-1.560122742806647e-05,33.59515861256403,1.560122742806647e-05,35.66433566433565,-1.560122742806647e-05,1.560122742806647e-05,31.52598156079241,1.560122742806647e-05,-1.560122742806647e-05,29.48163463364205,1.560122742806647e-05,31.52598156079241,-1.560122742806647e-05,1.560122742806647e-05,33.59515861256403,1.560122742806647e-05,-1.560122742806647e-05,31.52598156079241,1.560122742806647e-05,33.59515861256403,0.05944055944055941,0.05944055944055941,35.66433566433565,1.435312923382116e-05,1.435312923382116e-05,-1.435312923382116e-05,2.06917705177162,1.435312923382116e-05,2.06917705177162,1.435312923382116e-05,-1.435312923382116e-05,2.06917705177162,1.435312923382116e-05,29.48163463364205,-1.435312923382116e-05,2.06917705177162,1.435312923382116e-05,29.48163463364205,1.248098194245318e-06,1.248098194245318e-06,-1.248098194245318e-06,2.06917705177162,1.248098194245318e-06,2.06917705177162,1.248098194245318e-06,-1.248098194245318e-06,2.06917705177162,1.248098194245318e-06,29.48163463364205,-1.248098194245318e-06,2.06917705177162,1.248098194245318e-06,29.48163463364205,1.560122742806647e-05,-1.560122742806647e-05,33.59515861256403,1.560122742806647e-05,2.06917705177162,0,29.48163463364205,1.435312923382116e-05,0.2254584267849872,-0.2254584267849872,-1.560122742806647e-05,35.66433566433565,1.560122742806647e-05,0,-1.560122742806647e-05,35.66433566433565
0.1128871128871129,0.02705960790884806,0.02489483927614021,1.691225494303004e-05,2.243057476290243,2.243057476290243,31.95908292218338,2.21614078657476,34.17522370875814,2.243057476290243,29.71602544589313,17.94445981032194,19810.68363059542,0.06443556443556438,29.71602544589313,0,0,36.41828118504839,1.691225494303004e-05,1.555927454758763e-05,0.9199999999999997,1.352980395442403e-06,3.18788495307965,-0.2444045130694398,0,29.71602544589313,0,8.945313215445491,29.71602544589313,0.2444045130694398,38.66133866133863,0.1128871128871129,-1.691225494303004e-05,0,1.691225494303004e-05,2.243057476290243,-1.691225494303004e-05,0,1.691225494303004e-05,2.243057476290243,-1.691225494303004e-05,36.41828118504839,1.691225494303004e-05,38.66133866133863,1.691225494303004e-05,-1.691225494303004e-05,36.41828118504839,1.691225494303004e-05,38.66133866133863,-1.691225494303004e-05,1.691225494303004e-05,34.17522370875814,1.691225494303004e-05,-1.691225494303004e-05,31.95908292218338,1.691225494303004e-05,34.17522370875814,-1.691225494303004e-05,1.691225494303004e-05,36.41828118504839,1.691225494303004e-05,-1.691225494303004e-05,34.17522370875814,1.691225494303004e-05,36.41828118504839,0.06443556443556438,0.06443556443556438,38.66133866133863,1.555927454758763e-05,1.555927454758763e-05,-1.555927454758763e-05,2.243057476290243,1.555927454758763e-05,2.243057476290243,1.555927454758763e-05,-1.555927454758763e-05,2.243057476290243,1.555927454758763e-05,31.95908292218338,-1.555927454758763e-05,2.243057476290243,1.555927454758763e-05,31.95908292218338,1.352980395442403e-06,1.352980395442403e-06,-1.352980395442403e-06,2.243057476290243,1.352980395442403e-06,2.243057476290243,1.352980395442403e-06,-1.352980395442403e-06,2.243057476290243,1.352980395442403e-06,31.95908292218338,-1.352980395442403e-06,2.243057476290243,1.352980395442403e-06,31.95908292218338,1.691225494303004e-05,-1.691225494303004e-05,36.41828118504839,1.691225494303004e-05,2.243057476290243,0,31.95908292218338,1.555927454758763e-05,0.2444045130694398,-0.2444045130694398,-1.691225494303004e-05,38.66133866133863,1.691225494303004e-05,0,-1.691225494303004e-05,38.66133866133863
0.1138861138861139,0.02915725193278978,0.0268246717781666,1.822328245799362e-05,2.416937900808868,2.416937900808868,34.43653121072475,2.387934645999162,36.82446585672391,2.416937900808868,32.01959330991588,19.33550320647094,21346.39553994393,0.06943056943056941,32.01959330991588,0,0,39.24140375753278,1.822328245799362e-05,1.676541986135413e-05,0.92,1.457862596639489e-06,3.43500781765947,-0.2633505993538927,0,32.01959330991588,0,9.638748348425764,32.01959330991588,0.2633505993538927,41.65834165834165,0.1138861138861139,-1.822328245799362e-05,0,1.822328245799362e-05,2.416937900808868,-1.822328245799362e-05,0,1.822328245799362e-05,2.416937900808868,-1.822328245799362e-05,39.24140375753278,1.822328245799362e-05,41.65834165834165,1.822328245799362e-05,-1.822328245799362e-05,39.24140375753278,1.822328245799362e-05,41.65834165834165,-1.822328245799362e-05,1.822328245799362e-05,36.82446585672391,1.822328245799362e-05,-1.822328245799362e-05,34.43653121072475,1.822328245799362e-05,36.82446585672391,-1.822328245799362e-05,1.822328245799362e-05,39.24140375753278,1.822328245799362e-05,-1.822328245799362e-05,36.82446585672391,1.822328245799362e-05,39.24140375753278,0.06943056943056941,0.06943056943056941,41.65834165834165,1.676541986135413e-05,1.676541986135413e-05,-1.676541986135413e-05,2.416937900808868,1.676541986135413e-05,2.416937900808868,1.676541986135413e-05,-1.676541986135413e-05,2.416937900808868,1.676541986135413e-05,34.43653121072475,-1.676541986135413e-05,2.416937900808868,1.676541986135413e-05,34.43653121072475,1.457862596639489e-06,1.457862596639489e-06,-1.457862596639489e-06,2.416937900808868,1.457862596639489e-06,2.416937900808868,1.457862596639489e-06,-1.457862596639489e-06,2.416937900808868,1.457862596639489e-06,34.43653121072475,-1.457862596639489e-06,2.416937900808868,1.457862596639489e-06,34.43653121072475,1.822328245799362e-05,-1.822328245799362e-05,39.24140375753278,1.822328245799362e-05,2.416937900808868,0,34.43653121072475,1.676541986135413e-05,0.2633505993538927,-0.2633505993538927,-1.822328245799362e-05,41.65834165834165,1.822328245799362e-05,0,-1.822328245799362e-05,41.65834165834165
0.1148851148851149,0.03125489595673148,0.02875450428019297,1.953430997295718e-05,2.59081832532749,2.59081832532749,36.91397949926609,2.559728505423561,39.47370800468965,2.59081832532749,34.3231611739386,20.72654660261993,22882.1074492924,0.07442557442557438,34.3231611739386,0,0,42.06452633001714,1.953430997295718e-05,1.797156517512061e-05,0.9200000000000002,1.562744797836575e-06,3.682130682239286,-0.2822966856383454,0,34.3231611739386,0,10.33218348140603,34.3231611739386,0.2822966856383454,44.65534465534463,0.1148851148851149,-1.953430997295718e-05,0,1.953430997295718e-05,2.59081832532749,-1.953430997295718e-05,0,1.953430997295718e-05,2.59081832532749,-1.953430997295718e-05,42.06452633001714,1.953430997295718e-05,44.65534465534463,1.953430997295718e-05,-1.953430997295718e-05,42.06452633001714,1.953430997295718e-05,44.65534465534463,-1.953430997295718e-05,1.953430997295718e-05,39.47370800468965,1.953430997295718e-05,-1.953430997295718e-05,36.91397949926609,1.953430997295718e-05,39.47370800468965,-1.953430997295718e-05,1.953430997295718e-05,42.06452633001714,1.953430997295718e-05,-1.953430997295718e-05,39.47370800468965,1.953430997295718e-05,42.06452633001714,0.07442557442557438,0.07442557442557438,44.65534465534463,1.797156517512061e-05,1.797156517512061e-05,-1.797156517512061e-05,2.59081832532749,1.797156517512061e-05,2.59081832532749,1.797156517512061e-05,-1.797156517512061e-05,2.59081832532749,1.797156517512061e-05,36.91397949926609,-1.797156517512061e-05,2.59081832532749,1.797156517512061e-05,36.91397949926609,1.562744797836575e-06,1.562744797836575e-06,-1.562744797836575e-06,2.59081832532749,1.562744797836575e-06,2.59081832532749,1.562744797836575e-06,-1.562744797836575e-06,2.59081832532749,1.562744797836575e-06,36.91397949926609,-1.562744797836575e-06,2.59081832532749,1.562744797836575e-06,36.91397949926609,1.953430997295718e-05,-1.953430997295718e-05,42.06452633001714,1.953430997295718e-05,2.59081832532749,0,36.91397949926609,1.797156517512061e-05,0.2822966856383454,-0.2822966856383454,-1.953430997295718e-05,44.65534465534463,1.953430997295718e-05,0,-1.953430997295718e-05,44.65534465534463
0.1158841158841159,0.0333525399806732,0.03068433678221936,2.084533748792076e-05,2.764698749846115,2.764698749846115,39.39142778780746,2.731522364847962,42.12295015265542,2.764698749846115,36.62672903796135,22.11758999876892,24417.8193586409,0.07942057942057941,36.62672903796135,0,0,44.88764890250153,2.084533748792076e-05,1.91777104888871e-05,0.9200000000000004,1.667626999033661e-06,3.929253546819106,-0.3012427719227982,0,36.62672903796135,0,11.0256186143863,36.62672903796135,0.3012427719227982,47.65234765234764,0.1158841158841159,-2.084533748792076e-05,0,2.084533748792076e-05,2.764698749846115,-2.084533748792076e-05,0,2.084533748792076e-05,2.764698749846115,-2.084533748792076e-05,44.88764890250153,2.084533748792076e-05,47.65234765234764,2.084533748792076e-05,-2.084533748792076e-05,44.88764890250153,2.084533748792076e-05,47.65234765234764,-2.084533748792076e-05,2.084533748792076e-05,42.12295015265542,2.084533748792076e-05,-2.084533748792076e-05,39.39142778780746,2.084533748792076e-05,42.12295015265542,-2.084533748792076e-05,2.084533748792076e-05,44.88764890250153,2.084533748792076e-05,-2.084533748792076e-05,42.12295015265542,2.084533748792076e-05,44.88764890250153,0.07942057942057941,0.07942057942057941,47.65234765234764,1.91777104888871e-05,1.91777104888871e-05,-1.91777104888871e-05,2.764698749846115,1.91777104888871e-05,2.764698749846115,1.91777104888871e-05,-1.91777104888871e-05,2.764698749846115,1.91777104888871e-05,39.39142778780746,-1.91777104888871e-05,2.764698749846115,1.91777104888871e-05,39.39142778780746,1.667626999033661e-06,1.667626999033661e-06,-1.667626999033661e-06,2.764698749846115,1.667626999033661e-06,2.764698749846115,1.667626999033661e-06,-1.667626999033661e-06,2.764698749846115,1.667626999033661e-06,39.39142778780746,-1.667626999033661e-06,2.764698749846115,1.667626999033661e-06,39.39142778780746,2.084533748792076e-05,-2.084533748792076e-05,44.88764890250153,2.084533748792076e-05,2.764698749846115,0,39.39142778780746,1.91777104888871e-05,0.3012427719227982,-0.3012427719227982,-2.084533748792076e-05,47.65234765234764,2.084533748792076e-05,0,-2.084533748792076e-05,47.65234765234764
0.1168831168831169,0.03545018400461492,0.03261416928424571,2.215636500288432e-05,2.938579174364738,2.938579174364738,41.86887607634878,2.903316224272361,44.77219230062114,2.938579174364738,38.93029690198404,23.50863339491791,25953.53126798936,0.08441558441558437,38.93029690198404,0,0,47.71077147498588,2.215636500288432e-05,2.038385580265357e-05,0.9199999999999996,1.772509200230745e-06,4.176376411398923,-0.3201888582072507,0,38.93029690198404,0,11.71905374736658,38.93029690198404,0.3201888582072507,50.64935064935062,0.1168831168831169,-2.215636500288432e-05,0,2.215636500288432e-05,2.938579174364738,-2.215636500288432e-05,0,2.215636500288432e-05,2.938579174364738,-2.215636500288432e-05,47.71077147498588,2.215636500288432e-05,50.64935064935062,2.215636500288432e-05,-2.215636500288432e-05,47.71077147498588,2.215636500288432e-05,50.64935064935062,-2.215636500288432e-05,2.215636500288432e-05,44.77219230062114,2.215636500288432e-05,-2.215636500288432e-05,41.86887607634878,2.215636500288432e-05,44.77219230062114,-2.215636500288432e-05,2.215636500288432e-05,47.71077147498588,2.215636500288432e-05,-2.215636500288432e-05,44.77219230062114,2.215636500288432e-05,47.71077147498588,0.08441558441558437,0.08441558441558437,50.64935064935062,2.038385580265357e-05,2.038385580265357e-05,-2.038385580265357e-05,2.938579174364738,2.038385580265357e-05,2.938579174364738,2.038385580265357e-05,-2.038385580265357e-05,2.938579174364738,2.038385580265357e-05,41.86887607634878,-2.038385580265357e-05,2.938579174364738,2.038385580265357e-05,41.86887607634878,1.772509200230745e-06,1.772509200230745e-06,-1.772509200230745e-06,2.938579174364738,1.772509200230745e-06,2.938579174364738,1.772509200230745e-06,-1.772509200230745e-06,2.938579174364738,1.772509200230745e-06,41.86887607634878,-1.772509200230745e-06,2.938579174364738,1.772509200230745e-06,41.86887607634878,2.215636500288432e-05,-2.215636500288432e-05,47.71077147498588,2.215636500288432e-05,2.938579174364738,0,41.86887607634878,2.038385580265357e-05,0.3201888582072507,-0.3201888582072507,-2.215636500288432e-05,50.64935064935062,2.215636500288432e-05,0,-2.215636500288432e-05,50.64935064935062
0.1178821178821179,0.03754782802855663,0.0345440017862721,2.34673925178479e-05,3.112459598883363,3.112459598883363,44.34632436489016,3.075110083696762,47.42143444858692,3.112459598883363,41.2338647660068,24.8996767910669,27489.24317733786,0.08941058941058941,41.2338647660068,0,0,50.53389404747028,2.34673925178479e-05,2.159000111642007e-05,0.92,1.877391401427832e-06,4.423499275978743,-0.3391349444917036,0,41.2338647660068,0,12.41248888034685,41.2338647660068,0.3391349444917036,53.64635364635365,0.1178821178821179,-2.34673925178479e-05,0,2.34673925178479e-05,3.112459598883363,-2.34673925178479e-05,0,2.34673925178479e-05,3.112459598883363,-2.34673925178479e-05,50.53389404747028,2.34673925178479e-05,53.64635364635365,2.34673925178479e-05,-2.34673925178479e-05,50.53389404747028,2.34673925178479e-05,53.64635364635365,-2.34673925178479e-05,2.34673925178479e-05,47.42143444858692,2.34673925178479e-05,-2.34673925178479e-05,44.34632436489016,2.34673925178479e-05,47.42143444858692,-2.34673925178479e-05,2.34673925178479e-05,50.53389404747028,2.34673925178479e-05,-2.34673925178479e-05,47.42143444858692,2.34673925178479e-05,50.53389404747028,0.08941058941058941,0.08941058941058941,53.64635364635365,2.159000111642007e-05,2.159000111642007e-05,-2.159000111642007e-05,3.112459598883363,2.159000111642007e-05,3.112459598883363,2.159000111642007e-05,-2.159000111642007e-05,3.112459598883363,2.159000111642007e-05,44.34632436489016,-2.159000111642007e-05,3.112459598883363,2.159000111642007e-05,44.34632436489016,1.877391401427832e-06,1.877391401427832e-06,-1.877391401427832e-06,3.112459598883363,1.877391401427832e-06,3.112459598883363,1.877391401427832e-06,-1.877391401427832e-06,3.112459598883363,1.877391401427832e-06,44.34632436489016,-1.877391401427832e-06,3.112459598883363,1.877391401427832e-06,44.34632436489016,2.34673925178479e-05,-2.34673925178479e-05,50.53389404747028,2.34673925178479e-05,3.112459598883363,0,44.34632436489016,2.159000111642007e-05,0.3391349444917036,-0.3391349444917036,-2.34673925178479e-05,53.64635364635365,2.34673925178479e-05,0,-2.34673925178479e-05,53.64635364635365
0.1188811188811189,0.03964547205249834,0.03647383428829847,2.477842003281147e-05,3.286340023401986,3.286340023401986,46.8237726534315,3.246903943121162,50.07067659655266,3.286340023401986,43.53743263002951,26.29072018721589,29024.95508668634,0.09440559440559437,43.53743263002951,0,0,53.35701661995464,2.477842003281147e-05,2.279614643018655e-05,0.92,1.982273602624917e-06,4.670622140558559,-0.3580810307761563,0,43.53743263002951,0,13.10592401332711,43.53743263002951,0.3580810307761563,56.64335664335663,0.1188811188811189,-2.477842003281147e-05,0,2.477842003281147e-05,3.286340023401986,-2.477842003281147e-05,0,2.477842003281147e-05,3.286340023401986,-2.477842003281147e-05,53.35701661995464,2.477842003281147e-05,56.64335664335663,2.477842003281147e-05,-2.477842003281147e-05,53.35701661995464,2.477842003281147e-05,56.64335664335663,-2.477842003281147e-05,2.477842003281147e-05,50.07067659655266,2.477842003281147e-05,-2.477842003281147e-05,46.8237726534315,2.477842003281147e-05,50.07067659655266,-2.477842003281147e-05,2.477842003281147e-05,53.35701661995464,2.477842003281147e-05,-2.477842003281147e-05,50.07067659655266,2.477842003281147e-05,53.35701661995464,0.09440559440559437,0.09440559440559437,56.64335664335663,2.279614643018655e-05,2.279614643018655e-05,-2.279614643018655e-05,3.286340023401986,2.279614643018655e-05,3.286340023401986,2.279614643018655e-05,-2.279614643018655e-05,3.286340023401986,2.279614643018655e-05,46.8237726534315,-2.279614643018655e-05,3.286340023401986,2.279614643018655e-05,46.8237726534315,1.982273602624917e-06,1.982273602624917e-06,-1.982273602624917e-06,3.286340023401986,1.982273602624917e-06,3.286340023401986,1.982273602624917e-06,-1.982273602624917e-06,3.286340023401986,1.982273602624917e-06,46.8237726534315,-1.982273602624917e-06,3.286340023401986,1.982273602624917e-06,46.8237726534315,2.477842003281147e-05,-2.477842003281147e-05,53.35701661995464,2.477842003281147e-05,3.286340023401986,0,46.8237726534315,2.279614643018655e-05,0.3580810307761563,-0.3580810307761563,-2.477842003281147e-05,56.64335664335663,2.477842003281147e-05,0,-2.477842003281147e-05,56.64335664335663
